hotel;meal;market_segment;lead_time;stays_in_weekend_nights;stays_in_week_nights;adults;children;babies;is_repeated_guest;previous_cancellations;previous_bookings_not_canceled;booking_changes;days_in_waiting_list;total_of_special_requests;adr;is_canceled
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;109;2;1;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;6;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;6;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;6;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;6;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;6;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;6;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;113;0;3;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;BB;Offline TA/TO;117;1;2;2;0;0;0;1;0;0;44;0;75;1
City Hotel;HB;Offline TA/TO;211;0;3;2;0;0;0;1;0;0;46;0;115;1
City Hotel;HB;Offline TA/TO;211;0;3;2;0;0;0;1;0;0;46;0;115;1
City Hotel;HB;Offline TA/TO;211;0;3;2;0;0;0;1;0;0;46;0;115;1
City Hotel;HB;Offline TA/TO;211;0;3;2;0;0;0;1;0;0;46;0;115;1
City Hotel;HB;Offline TA/TO;211;0;3;2;0;0;0;1;0;0;46;0;115;1
City Hotel;HB;Offline TA/TO;211;0;3;2;0;0;0;1;0;0;46;0;115;1
City Hotel;HB;Offline TA/TO;211;0;3;2;0;0;0;1;0;0;46;0;115;1
City Hotel;HB;Offline TA/TO;211;0;3;2;0;0;0;1;0;0;46;0;115;1
City Hotel;HB;Offline TA/TO;211;0;3;2;0;0;0;1;0;0;46;0;115;1
City Hotel;HB;Offline TA/TO;211;0;3;2;0;0;0;1;0;0;46;0;115;1
City Hotel;HB;Offline TA/TO;211;0;3;2;0;0;0;1;0;0;46;0;115;1
City Hotel;HB;Offline TA/TO;211;0;3;2;0;0;0;1;0;0;46;0;115;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;0;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;0;1
City Hotel;BB;Offline TA/TO;178;0;3;1;0;0;0;1;0;0;46;0;110;1
City Hotel;BB;Offline TA/TO;178;0;3;2;0;0;0;1;0;0;46;0;120;1
City Hotel;BB;Offline TA/TO;178;0;3;2;0;0;0;1;0;0;46;0;120;1
City Hotel;BB;Offline TA/TO;178;0;3;2;0;0;0;1;0;0;46;0;120;1
City Hotel;BB;Offline TA/TO;178;0;3;2;0;0;0;1;0;0;46;0;120;1
City Hotel;BB;Offline TA/TO;178;0;3;2;0;0;0;1;0;0;46;0;120;1
City Hotel;BB;Offline TA/TO;178;0;3;2;0;0;0;1;0;0;46;0;120;1
City Hotel;BB;Offline TA/TO;178;0;3;2;0;0;0;1;0;0;46;0;120;1
City Hotel;BB;Offline TA/TO;178;0;3;2;0;0;0;1;0;0;46;0;120;1
City Hotel;BB;Offline TA/TO;178;0;3;2;0;0;0;1;0;0;46;0;120;1
City Hotel;BB;Offline TA/TO;178;0;3;2;0;0;0;1;0;0;46;0;120;1
City Hotel;BB;Offline TA/TO;178;0;3;2;0;0;0;1;0;0;46;0;120;1
City Hotel;BB;Offline TA/TO;178;0;3;2;0;0;0;1;0;0;46;0;120;1
City Hotel;BB;Offline TA/TO;178;0;3;2;0;0;0;1;0;0;46;0;120;1
City Hotel;BB;Offline TA/TO;178;0;3;2;0;0;0;1;0;0;46;0;120;1
City Hotel;BB;Offline TA/TO;178;0;3;2;0;0;0;1;0;0;46;0;120;1
City Hotel;BB;Offline TA/TO;181;2;4;2;0;0;0;1;0;0;42;0;90;1
City Hotel;BB;Offline TA/TO;181;2;4;2;0;0;0;1;0;0;42;0;90;1
City Hotel;BB;Offline TA/TO;181;2;4;2;0;0;0;1;0;0;42;0;90;1
City Hotel;BB;Offline TA/TO;181;2;4;2;0;0;0;1;0;0;42;0;90;1
City Hotel;BB;Offline TA/TO;181;2;4;2;0;0;0;1;0;0;42;0;90;1
City Hotel;BB;Offline TA/TO;181;2;4;2;0;0;0;1;0;0;42;0;90;1
City Hotel;BB;Offline TA/TO;181;2;4;2;0;0;0;1;0;0;42;0;90;1
City Hotel;BB;Offline TA/TO;181;2;4;2;0;0;0;1;0;0;42;0;90;1
City Hotel;BB;Offline TA/TO;181;2;4;2;0;0;0;1;0;0;42;0;90;1
City Hotel;BB;Offline TA/TO;181;2;4;2;0;0;0;1;0;0;42;0;90;1
City Hotel;BB;Offline TA/TO;181;2;4;2;0;0;0;1;0;0;42;0;90;1
City Hotel;BB;Offline TA/TO;181;2;4;2;0;0;0;1;0;0;42;0;90;1
City Hotel;BB;Offline TA/TO;181;2;4;2;0;0;0;1;0;0;42;0;90;1
City Hotel;BB;Offline TA/TO;181;2;4;2;0;0;0;1;0;0;42;0;90;1
City Hotel;BB;Offline TA/TO;181;2;4;2;0;0;0;1;0;0;42;0;90;1
City Hotel;BB;Offline TA/TO;181;2;4;2;0;0;0;1;0;0;42;0;90;1
City Hotel;BB;Offline TA/TO;181;2;4;2;0;0;0;1;0;0;42;0;90;1
City Hotel;BB;Offline TA/TO;181;2;4;2;0;0;0;1;0;0;42;0;90;1
City Hotel;BB;Offline TA/TO;181;2;4;2;0;0;0;1;0;0;42;0;90;1
City Hotel;BB;Offline TA/TO;181;2;4;2;0;0;0;1;0;0;42;0;90;1
City Hotel;BB;Groups;278;0;1;2;0;0;0;1;0;0;0;0;65;1
City Hotel;BB;Groups;278;0;1;2;0;0;0;1;0;0;0;0;65;1
City Hotel;BB;Groups;278;0;1;2;0;0;0;1;0;0;0;0;65;1
City Hotel;BB;Groups;278;0;1;2;0;0;0;1;0;0;0;0;65;1
City Hotel;BB;Groups;278;0;1;2;0;0;0;1;0;0;0;0;65;1
City Hotel;BB;Groups;278;0;1;2;0;0;0;1;0;0;0;0;65;1
City Hotel;BB;Groups;278;0;1;2;0;0;0;1;0;0;0;0;65;1
City Hotel;BB;Groups;278;0;1;2;0;0;0;1;0;0;0;0;65;1
City Hotel;BB;Groups;278;0;1;2;0;0;0;1;0;0;0;0;65;1
City Hotel;BB;Groups;278;0;1;2;0;0;0;1;0;0;0;0;65;1
City Hotel;BB;Groups;278;0;1;2;0;0;0;1;0;0;0;0;65;1
City Hotel;BB;Groups;278;0;1;2;0;0;0;1;0;0;0;0;65;1
City Hotel;BB;Groups;278;0;1;2;0;0;0;1;0;0;0;0;65;1
City Hotel;BB;Groups;278;0;1;2;0;0;0;1;0;0;0;0;65;1
City Hotel;BB;Groups;278;0;1;2;0;0;0;1;0;0;0;0;65;1
City Hotel;BB;Groups;278;0;1;2;0;0;0;1;0;0;0;0;65;1
City Hotel;BB;Groups;278;0;1;2;0;0;0;1;0;0;0;0;65;1
City Hotel;BB;Groups;278;0;1;2;0;0;0;1;0;0;0;0;65;1
City Hotel;BB;Groups;278;0;1;2;0;0;0;1;0;0;0;0;65;1
City Hotel;BB;Groups;278;0;1;2;0;0;0;1;0;0;0;0;65;1
City Hotel;BB;Groups;278;0;1;2;0;0;0;1;0;0;0;0;65;1
City Hotel;BB;Groups;278;0;1;2;0;0;0;1;0;0;0;0;65;1
City Hotel;BB;Groups;278;0;1;2;0;0;0;1;0;0;0;0;65;1
City Hotel;BB;Groups;278;0;1;2;0;0;0;1;0;0;0;0;65;1
City Hotel;BB;Groups;278;0;1;2;0;0;0;1;0;0;0;0;65;1
City Hotel;BB;Groups;272;0;1;2;0;0;0;1;0;0;41;0;65;1
City Hotel;BB;Groups;272;0;1;2;0;0;0;1;0;0;41;0;65;1
City Hotel;BB;Groups;272;0;1;2;0;0;0;1;0;0;41;0;65;1
City Hotel;BB;Groups;272;0;1;2;0;0;0;1;0;0;41;0;65;1
City Hotel;BB;Groups;272;0;1;2;0;0;0;1;0;0;41;0;65;1
City Hotel;BB;Groups;272;0;1;2;0;0;0;1;0;0;41;0;65;1
City Hotel;BB;Groups;272;0;1;2;0;0;0;1;0;0;41;0;65;1
City Hotel;BB;Groups;272;0;1;2;0;0;0;1;0;0;41;0;65;1
City Hotel;BB;Groups;272;0;1;2;0;0;0;1;0;0;41;0;65;1
City Hotel;BB;Groups;272;0;1;2;0;0;0;1;0;0;41;0;65;1
City Hotel;BB;Groups;272;0;1;2;0;0;0;1;0;0;41;0;65;1
City Hotel;BB;Groups;272;0;1;2;0;0;0;1;0;0;41;0;65;1
City Hotel;BB;Groups;272;0;1;2;0;0;0;1;0;0;41;0;65;1
City Hotel;BB;Groups;272;0;1;2;0;0;0;1;0;0;41;0;65;1
City Hotel;BB;Groups;272;0;1;2;0;0;0;1;0;0;41;0;65;1
City Hotel;BB;Groups;272;0;1;2;0;0;0;1;0;0;41;0;65;1
City Hotel;BB;Groups;272;0;1;2;0;0;0;1;0;0;41;0;65;1
City Hotel;BB;Groups;272;0;1;2;0;0;0;1;0;0;41;0;65;1
City Hotel;BB;Groups;272;0;1;2;0;0;0;1;0;0;41;0;65;1
City Hotel;BB;Groups;272;0;1;2;0;0;0;1;0;0;41;0;65;1
City Hotel;BB;Groups;272;0;1;2;0;0;0;1;0;0;41;0;65;1
City Hotel;BB;Groups;272;0;1;2;0;0;0;1;0;0;41;0;65;1
City Hotel;BB;Groups;272;0;1;2;0;0;0;1;0;0;41;0;65;1
City Hotel;BB;Groups;272;0;1;2;0;0;0;1;0;0;41;0;65;1
City Hotel;BB;Groups;272;0;1;2;0;0;0;1;0;0;41;0;65;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
City Hotel;BB;Groups;115;2;0;1;0;0;0;1;0;0;22;0;70;1
